-235.73289969794203,-263.59059163786554,-300.7873002638243,-338.8244383157744,101,-27,-379.5694929785585,-420.6376112522512,-415.38415954390945,-405.52681785549026,74
-397.0415595375376,-391.4805231425952,-386.57082145449107,-385.0207786600614,74,1,-383.3379709864391,-382.890323722081,-382.5624132086162,-380.3800730848029,75
-375.40644640176333,-370.32418230517976,-361.80796011143815,-354.80276210875246,75,12,-345.60092592468555,-335.4400095397089,-324.32237048961025,-309.2005821469293,87
-294.45033537083975,-277.48153091692427,-259.34147373684755,-244.1741182025646,87,10,-225.53491969094276,-207.50421682462263,-191.02355875650522,-174.1551032843999,97
-153.57408635573907,-138.27870407260838,-122.37646832622684,-107.48953437428223,97,9,-94.11163583744573,-84.11896337925236,-78.10889834071403,-83.24061508662703,106
-88.07383266328314,-96.0260381354974,-105.38500842150178,-117.06835610018618,106,-7,-131.03434664239754,-146.34206503941374,-165.77394246382633,-188.28967045486058,99
-211.85844330590177,-238.88281646028875,-271.9191056178289,-303.2160945596391,99,-22,-339.8720347424895,-375.19728144004455,-413.59158598791635,-419.3375728455536,77
-409.8707113224852,-399.4496213541828,-390.06281545412656,-383.29362113137233,77,-5,-377.53410441971994,-370.3903346471125,-365.3833603217311,-359.93888370110835,72
-353.84177254812636,-343.42393626536864,-333.7139493638227,-320.22492095400696,72,19,-307.001628660175,-290.06206232459976,-270.60118255469615,-249.83994876720575,91
-229.01964981197574,-203.03940504246953,-180.44666802132977,-156.95222202950808,91,13,-134.8517704741024,-108.81176406988355,-89.19641248391103,-78.92401408950256,104
-88.88756943465155,-97.082439194738,-107.91200118615167,-121.2023102090055,104,-1,-133.0,-151.11915828246265,-170.42300314218147,-191.049731745428,103
-216.9469981354893,-243.97745797511703,-274.2334771686345,-308.6907837950463,103,-26,-343.21421881967535,-381.90705675595996,-419.88808032617453,-418.0251188624913,77
-409.8707113224852,-400.20244876812035,-393.03180532877997,-387.56934863324784,77,-5,-383.1996868474712,-378.3186487605389,-372.2284244922733,-366.24035823486196,72
-360.0347205478938,-352.0241468990444,-342.1637035104688,-330.21508142421357,72,18,-316.3700365078842,-301.85095659944494,-286.83967647450726,-262.1850491542186,90
-240.66574330386118,-219.02054698132775,-195.5632889885011,-173.9798838946618,90,13,-151.4199458459816,-130.0,-110.44002897500525,-91.0823802938856,103
-78.18567643756751,-88.05679985100527,-96.1041102138717,-105.92922165295089,103,3,-122.20065466273084,-133.06013678032951,-150.08331019803634,-169.42549985170473,106
-189.16923639957952,-214.40149253211834,-240.8692591427972,-270.64737205448716,106,-26,-302.7358584641073,-340.27782766439543,-379.6024235960566,-418.4459343810141,80
-419.0011933157231,-404.1002350902558,-392.04591567825315,-383.3770989508893,80,-10,-376.06515392947534,-368.06657006579667,-362.19469902250086,-356.16849944934773,70
-348.0488471464889,-339.94852551526094,-329.8302593759402,-318.30802691732424,70,22,-302.39874338363245,-287.9600666759195,-266.159726480172,-244.6160256401857,92
-218.52459815773602,-193.82982226685345,-167.37084572887835,-141.22322755127783,92,14,-114.47707194019246,-92.65527507918802,-77.87810988975015,-84.15461959987698,106
-90.95603333479313,-98.47842403288143,-109.45775440780794,-122.06555615733703,106,-4,-135.05924625881784,-152.55490814785344,-172.16561793807728,-192.7615106809448,102
-218.97945109073592,-246.3331078032346,-279.46556138458277,-312.488399784696,102,-25,-351.0056979594491,-388.06313919258037,-425.6500910372274,-414.7915138958366,77
-403.7883108758846,-397.290825466685,-390.06281545412656,-383.3340579703296,77,-4,-379.61691216277495,-374.9093223700899,-367.7240813436074,-363.0895206419486,73
-356.1811336946414,-347.25494956875707,-336.7862823809782,-325.1122882943676,73,17,-313.12936623702353,-296.71872202474856,-279.5711000801048,-260.2786967848118,90
-237.08437316702253,-216.83173199511182,-193.08029417835473,-172.2440129583609,90,13,-150.136604464068,-128.3160161476345,-109.48059188732951,-89.81091247727082,103
-78.77182237323191,-88.76936408468859,-98.47842403288143,-108.55873986004075,103,3,-123.10158406779338,-136.0,-155.11608556174951,-174.73408368146153,106
-196.3517252279694,-222.46123257772354,-249.28096598015662,-279.0931744059679,106,-27,-313.1549137407874,-349.4939198326632,-389.07068766485094,-425.1693780130455,79
-414.59618908041114,-400.0124998046936,-388.51512197081854,-379.0211075916485,79,-8,-369.9148550680278,-361.9350770511198,-352.4953900407777,-342.7608495729931,71
-335.0373113550191,-324.47187859658965,-310.64449134018133,-294.15132160165456,71,23,-278.9265136196271,-259.8557292037257,-236.61783533791362,-214.3105223734943,94
-188.4887264533346,-161.60754932861275,-134.7664646712972,-106.90182411914213,94,13,-83.00602387778854,-86.16263691415206,-96.56603957913983,-105.90561835898981,107
-117.51595636338071,-129.0348790056394,-144.1700384962146,-161.1241757155021,107,-11,-181.1767093199344,-205.1389772812568,-229.73245308401684,-261.22212769977966,96
-296.3848849047468,-333.9970059746045,-375.6181571756083,-413.4730946506677,96,-28,-419.697510118895,-399.6848758709791,-389.34432062122085,-380.7072366005143,68
-373.05227515724926,-370.0216209899092,-365.72393960472425,-364.02747149082035,68,15,-361.4249576329781,-359.90276464623054,-353.8163365363448,-346.3596396810691,83
-336.1681127055331,-323.484157262763,-310.7426588030681,-296.63782631350307,83,9,-282.0815484926301,-266.0620228442985,-250.79872407968904,-233.63432966925043,92
-217.1013588165675,-198.11612756158948,-180.5103875127412,-163.59095329510126,92,11,-146.696966567138,-132.00378782444085,-119.33147112141039,-106.96261028976434,103
-93.86160024205851,-81.60882305241266,-79.12016177940993,-84.17244204607586,103,2,-93.2148056909416,-103.58571330062848,-113.21660655575224,-128.01562404644207,105
-145.08618128546908,-164.3684884641822,-185.0837648201484,-207.8942038634074,105,-19,-235.0914715594762,-265.7461194448566,-297.32473829131675,-336.157701086856,86
-374.1724201487865,-412.16744170300495,-419.5473751556551,-402.657422631199,86,-19,-387.12917740723185,-375.0,-364.1373367288776,-353.1925820285585,67
-341.6782111870758,-332.8798582071315,-324.2298567374695,-311.8092365533773,67,25,-296.62434155004877,-280.40328100790833,-258.9555946489668,-234.95744295510198,92
-209.84756372185979,-182.2361105818493,-153.68799562750502,-125.8729518204765,92,15,-94.57801012920498,-78.7210264160726,-95.81753492967766,-102.83968105745953,107
-112.00892821556681,-123.25988804148737,-137.05838172107534,-152.64337522473747,107,-9,-170.0,-192.5876423865249,-217.91053209975877,-245.47301277329856,98
-279.6587205863604,-313.38315206788,-354.6110545372211,-391.2569488200817,98,-28,-425.9589182069088,-409.923163531899,-396.8790747822314,-387.9304061297593,70
-380.7072366005143,-377.4453602841079,-375.53295461250804,-373.001340480165,70,11,-373.05227515724926,-374.00802130435653,-374.25258850140233,-372.58019271024057,81
-368.18473623983925,-364.87806182339875,-357.7373338079211,-354.0353089735542,81,6,-347.6348659153739,-341.5625857730908,-334.07334524023315,-324.0030864050526,87
-314.58226269133485,-304.473315743761,-292.6380016334174,-283.43605980891,87,6,-272.9468812791236,-262.76224995230956,-252.43811122728675,-242.1239352067449,93
-231.69807940507405,-221.41589825484527,-214.34784813475503,-204.1886382735337,93,5,-196.02295783912658,-189.952625672824,-183.98369492974098,-178.71765441612084,98
-174.6453549339346,-172.4905794529081,-169.42549985170473,-170.18813119603846,98,-1,-170.18813119603846,-173.1040149736568,-177.0706073858674,-184.04347312523745,97
-191.02355875650522,-200.0024999843752,-210.0,-220.02045359466015,97,-8,-234.07691043757393,-248.12899870833317,-264.2290672882149,-280.25702488965374,89
-299.3275797516828,-319.35246985110354,-340.3762623920769,-364.3514786576281,89,-13,-383.3770989508893,-408.3968658057992,-426.38011210655685,-417.0587488591985,76
-410.39493174258376,-403.1935019317648,-396.41518638921997,-388.54214700595867,76,2,-381.0682353594957,-371.6180835212409,-360.91134645505394,-350.2227862375605,78
-338.8244383157744,-324.0308627276112,-310.69277429641005,-294.7032405658275,78,16,-278.72925931807015,-258.9246994784391,-244.64055264816582,-224.61745257214542,94
-202.2992832414391,-182.98907071188705,-161.99382704288456,-140.81193131265547,94,11,-123.0,-104.546640309481,-88.23264701911646,-77.4919350642375,105
-84.64632301523794,-93.38094023943002,-103.58571330062848,-114.10959644131601,105,-3,-130.01538370516005,-146.21901381147393,-162.69296235547498,-186.18807695446023,102
-211.00236965494014,-239.20075250717753,-269.675731203236,-302.0198668962027,102,-25,-338.74031351464504,-375.0733261643648,-417.8959200566572,-419.66296000481145,77
-410.18288603987367,-399.4496213541828,-390.0115382908562,-383.52183770940604,77,-5,-378.4507894033252,-372.2002149381432,-366.18711064154076,-358.73388465546435,72
-351.8096076004747,-342.80023337214925,-331.436268383531,-318.2483307104689,72,19,-304.0740041503055,-287.6890682664185,-267.7984316608296,-245.73359558676546,91
-224.24317157942625,-199.1808223700264,-174.6339027795004,-152.31546211727817,91,14,-125.15989773086265,-103.09219175087898,-83.93449827097318,-83.21658488546619,105
-91.92388155425118,-98.3107318658548,-109.29318368498559,-122.01639234135715,105,-2,-136.13228860193308,-154.72879499304582,-175.5135322418189,-200.25983121934362,103
-226.38462845343543,-254.95097567963924,-288.3123306416151,-325.75143898377485,103,-28,-364.29658247093124,-401.8979970091914,-425.46562728380303,-407.70822900697016,75
-398.7392631783331,-391.3693907295255,-387.3732050619919,-384.0637967838156,75,-1,-380.1078794237236,-378.8680509095482,-376.7452720340363,-373.755267521409,74
-369.52943049234926,-363.7169228947149,-354.2315626818141,-345.70073763299956,74,14,-335.2610922848042,-323.2150986572255,-309.3121400785944,-293.1279584072458,88
-276.00724628168734,-259.12352266824405,-240.63457773146402,-220.83930809527547,88,11,-203.7670238286853,-185.72291188757515,-167.69317219254933,-149.64290828502365,99
-133.18032887780387,-116.10340218959993,-103.36827366266692,-88.32326986700618,99,8,-79.37883848986453,-81.60882305241266,-88.29496021857646,-95.524865872714,107
-103.4842983258813,-116.1077086157504,-130.01538370516005,-144.22205101855957,107,-13,-162.9969324864735,-185.129684275645,-208.95214763193988,-238.10081898221182,94
-268.32815729997475,-303.1517771678075,-342.28642976314444,-377.59766948433355,94,-23,-416.06249530569323,-417.77027180018445,-401.9203901271992,-390.16022349798806,71
-382.13086763568316,-375.2998800959041,-371.0552519504339,-363.8158875035558,71,9,-356.5571482946317,-350.47681806362027,-341.5845429758203,-329.5147948120084,80
-315.70239150187,-300.9601302498389,-285.1613578309656,-267.04306768759227,80,15,-247.329739416836,-231.4821807396846,-211.8726032312814,-188.50994668717087,95
-165.24527224704494,-142.36923825040296,-118.35962149314267,-97.52948272189288,95,12,-79.47955712005447,-86.64871608973787,-94.11163583744573,-101.9803902718557,107
-111.64676439557037,-124.14507642270796,-137.01459776242822,-151.47607071745688,107,-12,-170.42593699317015,-191.52545522723605,-218.27734651126764,-245.15301344262525,95
-278.88707392061036,-312.61797773000836,-350.52674648306083,-387.3241536491108,95,-25,-424.6433797906191,-413.62785206027894,-397.1901307938051,-388.9730067755345,70
-381.57830126987045,-376.0119678946403,-372.05510344571275,-366.61696632861936,70,11,-364.06180793925637,-358.61121008691293,-352.7676289003854,-341.5845429758203,81
-330.19085390119454,-317.4413331625231,-302.33259830855155,-286.27259736132623,81,12,-270.05369836386245,-252.6064132202506,-235.8495283014151,-215.87033144922904,93
-194.164878389476,-173.3666634621547,-154.74172029546526,-136.69308687713507,93,12,-117.15374513859982,-102.20078277586722,-85.09406559801923,-77.62087348130012,105
-83.5224520712844,-91.21951545584969,-99.84988733093293,-112.36102527122117,105,-3,-123.03657992645927,-138.0905500025255,-156.3873396410336,-176.91806012954132,102
-202.5487595617411,-226.56566377101365,-255.8124312851117,-286.93727537564723,102,-23,-320.65713776555793,-360.3234657915024,-392.75692228145385,-426.35665821000146,79
-411.254179310071,-398.20848810641894,-387.03229839381623,-376.3841123108147,79,-7,-368.962057669891,-358.0949594730426,-348.69470887869807,-339.32432862970495,72
-327.0611563607027,-312.77627787285917,-298.8728826775691,-283.4783942384322,72,23,-264.06817301598466,-245.69289774024807,-223.3942702935776,-200.02499843769527,95
-173.29743217947575,-146.4547711752676,-118.96217886370441,-91.706052144883,95,12,-78.92401408950256,-93.96275858019496,-103.58571330062848,-115.26057435220423,107
-128.2497563350512,-141.0,-158.25612152457168,-176.3774361986249,107,-14,-196.6214637317096,-221.41589825484527,-247.88101984621574,-280.1303268123607,93
-317.5059054568907,-356.5529413705628,-391.8596687591108,-426.7798027086099,93,-26,-410.0256089563187,-393.8591118661596,-383.64827641995214,-375.7046712512369,67
-369.00135501106223,-364.0782882842645,-359.70682506730395,-354.8309456628607,67,19,-351.35309874825356,-344.41980198589044,-335.1074454559313,-320.78185734233784,86
-304.7769676337108,-287.7846417027844,-266.9569253643741,-247.42069436488129,86,10,-226.06193841511666,-204.0245083317198,-183.41483037093812,-161.4094173212951,96
-137.6735268670052,-119.4361754243663,-101.13851887386922,-85.38149682454625,96,11,-80.99382692526635,-89.49301648732151,-96.04686356149273,-104.7377677822093,107
-113.7453295744489,-126.09916732476864,-139.0323703315167,-154.46682491719702,107,-14,-172.28464818433474,-192.84449693989197,-216.31689716709604,-245.56872765073325,93
-277.1371501621535,-311.8268750444708,-350.1785258978626,-386.22920656004254,93,-23,-424.8411467831241,-411.42800099166806,-396.042926966257,-387.0142116253614,70
-379.0052770081177,-373.05227515724926,-365.57488972849325,-357.94552658190884,70,12,-352.2002271435951,-343.5374797602148,-332.0557182160849,-319.4056981332675,82
-300.7806509734295,-282.8462479864281,-264.5600120955546,-244.82646915723797,82,15,-225.1976909295475,-205.8761763779384,-182.78949641595932,-160.0562401157793,97
-137.0875632579411,-112.08925015361643,-90.13878188659973,-79.71198153351854,97,10,-93.86160024205851,-104.92378186092989,-114.9826073804208,-129.0968628588627,107
-145.00344823486094,-160.25292509030842,-179.0111728356641,-201.71762441591463,107,-19,-225.1443981093023,-256.4156781478075,-286.4349838968697,-323.066556610244,88
-364.0329655402104,-396.82993838670996,-424.1851011056376,-403.1178487737798,88,-21,-386.6846260197061,-374.2619403572851,-364.0219773585106,-354.2386201418473,67
-344.8840384825021,-334.7177915797127,-325.7253444237952,-317.49330701606925,67,25,-305.5503231875234,-291.5956103922005,-273.27092783536267,-253.83656159032725,92
-230.08259386576813,-203.08126452235814,-175.86358349584486,-149.18780110987626,92,12,-122.2620137246234,-95.50916186418976,-79.7057087039567,-87.5956619930462,104
-96.317184344228,-105.07616285342742,-117.27318534089538,-133.00375934536586,104,-2,-147.12239802287073,-165.59287424282482,-190.2761151589973,-211.85844330590177,102
-240.0270818053663,-270.4755072090632,-301.6289110811495,-339.09438214160963,102,-28,-375.8324094593227,-415.99278839902985,-418.3993307834036,-407.54140893901814,74
-398.5398348973412,-391.79841755678393,-388.0,-383.631333443972,74,2,-380.3011964219939,-377.72476752259706,-374.0655022853618,-368.00135869314397,76
-361.1218630877948,-352.0596540360738,-341.08796519373124,-331.87949620306466,76,14,-319.363429340305,-305.6435832796102,-291.37089765451867,-274.4467161399458,90
-256.12692166189794,-236.91348631937356,-218.87439320304236,-202.05444810743464,90,11,-183.1829686406463,-164.75436261295178,-146.696966567138,-131.21356637177422,101
-115.12167476196652,-100.22474744293447,-87.80091115700337,-77.20103626247513,101,6,-81.49233092751734,-88.84255736976509,-96.17692030835673,-107.37783756436893,107
-119.10499569707393,-134.00373129133382,-149.27156460625713,-168.96153408394468,107,-16,-189.92893407798613,-216.3631207022121,-240.44126101815388,-274.7671741675122,91
-309.864486509829,-349.67699381000176,-383.8176650442238,-422.0924069442614,91,-24,-413.456164544683,-396.0252517201397,-387.08784532712986,-377.04774233510534,67
-370.3903346471125,-364.78623877553275,-357.53181676600474,-351.2406582387637,67,18,-342.82502825785633,-332.03614261101154,-318.4964677983101,-300.9584688956269,85
-282.630500831032,-259.83263844251746,-237.48894711122873,-215.41819793137256,85,14,-187.92551716038992,-162.2621335986927,-138.2208377922808,-109.73149046650191,99
-85.7962703152066,-81.93289937503738,-96.77293009927931,-107.05606008068857,99,8,-118.6086000254619,-134.23859355639868,-154.01298646542764,-171.10523077919038,107
-190.67249408344142,-213.71242359769354,-238.549785160247,-267.9178978717174,107,-27,-298.564900817226,-334.07334524023315,-372.8002145922129,-412.6402791778815,80
-420.41527089295886,-405.4084360247083,-391.05114754978024,-379.2967176235513,80,-10,-372.13438432910226,-364.4077386664559,-355.9676951634797,-348.3130775609782,70
-340.9296115036064,-331.7664841420845,-318.47291878588356,-305.5503231875234,70,23,-288.76461001999536,-268.06156009394556,-250.185930859431,-223.61797781037194,93
-197.80040444852483,-169.81460479004744,-141.088624630053,-112.27199116431488,93,14,-87.66413177577246,-84.17244204607586,-98.76234100101111,-105.11898020814318,107
-114.73883387938018,-128.03515142334936,-141.12760183606892,-154.93547043850222,107,-10,-175.41379649275024,-197.88127753782064,-224.6352599215003,-253.9488137400921,97
-288.13885541523206,-325.75143898377485,-367.27101709772853,-403.92697359795125,97,-28,-423.6696826538335,-405.2307984346698,-391.64397097363826,-383.8775846542749,69
-376.9204160031664,-375.2998800959041,-373.2626421167808,-372.7264412407577,69,13,-370.87059737865445,-370.32418230517976,-367.8219678050782,-361.4982710885351,82
-352.32371478513903,-343.72227160892555,-330.8186814555671,-319.41978648793815,82,8,-306.5746238683169,-294.441844852256,-280.9270367906941,-265.34694269955327,90
-250.7149776140229,-235.0914715594762,-218.50629281556172,-204.215572373901,90,10,-189.39112967612817,-175.41379649275024,-163.59095329510126,-149.11069713471264,100
-139.5886814895821,-126.58988901172162,-116.55899793666725,-107.5174404457249,100,4,-101.78899744078434,-95.90099061010788,-93.74433316206373,-90.60905032059435,104
-90.4267659490264,-92.07062506576133,-96.74709297958259,-102.59142264341595,104,-5,-111.22050170719426,-121.06609764917675,-135.0,-149.05368160498418,99
-165.19382555047267,-186.60385848100785,-208.06249061279644,-232.81322986462774,99,-15,-258.5188581129044,-287.5430402565849,-318.6094788294912,-353.30581653859025,84
-385.7978745405423,-423.79830108201236,-413.69674883905,-398.08039389048037,84,-17,-384.0325507037131,-375.3411781299782,-363.08125812275136,-352.15053599277684,67
-341.0527818388233,-330.76426651015373,-319.53090617340916,-304.809776746088,67,26,-290.2447243275922,-267.9440240050149,-245.17748673155128,-220.03636063160107,93
-190.60167890131504,-162.69296235547498,-127.76932339180638,-95.34149149242423,93,14,-80.06247560499239,-95.2732911156112,-108.66922287382016,-119.85407794480753,107
-132.30646242719968,-147.0136048126159,-162.60381299342276,-181.02486017119307,107,-14,-202.0,-228.47319317591726,-257.3441275801723,-289.8706608127149,93
-327.9085238294363,-370.5199049983685,-406.74562075085703,-420.38672671719786,93,-26,-403.11288741492746,-388.768568688365,-377.69034936042516,-370.06080581439585,67
-364.0054944640259,-358.73806600359546,-354.26684857604164,-350.3426893771297,67,20,-347.25494956875707,-343.35113222472415,-332.73713348527843,-321.8105032468642,87
-307.08467887538774,-291.2953827303138,-275.138147118861,-254.18300493935467,87,8,-236.13978910806202,-217.1013588165675,-197.4968354176846,-178.53851125177448,95
-160.9534094078159,-142.86357128393507,-127.283148923964,-111.83022847155415,95,12,-98.49365461794989,-87.5956619930462,-78.18567643756751,-81.27115109311545,107
-85.86617494683223,-92.76313923105448,-99.84988733093293,-108.16653826391968,107,-7,-120.00416659433121,-133.24038426843418,-151.74320413119,-171.1724276862369,100
-195.020511741714,-221.11761576138613,-248.67649667791284,-283.0070670495703,100,-21,-316.07752213657966,-357.0224082603219,-390.72496720839325,-425.07528744917647,79
-411.1702810272163,-397.6329966187414,-387.15629918677547,-375.26124233658874,79,-8,-365.7758876689386,-356.4267105591274,-346.15170084805305,-334.9417859867592,71
-324.32237048961025,-311.4883625434504,-294.0085032783916,-277.80028797681257,71,24,-258.54400012377005,-237.6930794112441,-215.87033144922904,-187.92817777012579,95
-160.822883943797,-131.5750736271882,-103.12128781197411,-78.79086241436883,95,12,-89.19641248391103,-104.29285689825551,-113.95174417269794,-124.4869471069156,107
-138.00362314084367,-153.32644912082193,-171.29214809792072,-189.5521036549054,107,-17,-214.76731594914529,-239.87079855622275,-273.12268305653413,-306.6202863477888,90
-348.0833233580718,-385.4101711164354,-424.5515280858143,-412.16744170300495,90,-23,-393.14373961694974,-381.18237105091833,-372.4848990227658,-363.0123964825444,67
-356.1025133300803,-349.2005154635371,-341.03958714495303,-336.15026401893545,67,22,-327.2308053958246,-313.55063386955544,-298.33202979231044,-283.38313287844073,89
-259.61702563583924,-235.9194777885031,-212.3605424743495,-185.53975315279473,89,12,-161.533278305122,-135.09256086106296,-112.36102527122117,-89.49301648732151,101
-79.12016177940993,-93.14504817756014,-103.75451797391764,-113.7453295744489,101,6,-129.18978287774928,-146.01369798755184,-164.0762018087937,-182.53766734567415,107
-204.53361581901396,-228.84929538890873,-257.1089263327899,-288.6468430452687,107,-28,-321.37517016720506,-361.1218630877948,-395.693062865651,-426.5231529471759,79
-414.2764777295472,-401.29914029312346,-391.7511965520973,-384.29285707647495,79,-8,-379.0646382874562,-374.04946196993785,-371.11723215178245,-365.16845427829605,71
-361.178626167164,-355.12392203285884,-348.08045047086455,-337.08307581366347,71,19,-324.8045566182839,-311.60231064611827,-296.23301639081353,-276.3946453895227,90
-256.1893830743187,-233.33452380648689,-211.21789696898318,-190.06577808748213,90,12,-168.07438829280326,-148.2767682410161,-129.07362240210043,-110.11357772772621,102
-93.40770846134703,-80.00624975587844,-85.61541917201598,-93.55746896961247,102,5,-102.95630140987001,-114.43775600735974,-129.0348790056394,-144.01388821915754,107
-163.3064603743526,-184.31766057543157,-206.65188119153427,-232.39836488237177,107,-23,-261.0766171069328,-293.71074205755565,-332.06324698767855,-372.07526120396665,84
-414.83611221782513,-418.6287137786896,-400.3623358908777,-386.186483450677,84,-17,-373.06567786383135,-361.7319449537185,-348.7606629194296,-336.1621632486321,67
-326.3372488699382,-313.6000637755037,-301.0398644698074,-285.9388046418324,67,28,-267.43971283263073,-246.4731222669117,-224.58851261807672,-197.2232237846243,95
-164.58432489152787,-136.4734406395618,-102.88342918079665,-80.1311425102625,95,12,-92.30926280715278,-105.08092119885512,-116.49892703368559,-129.1239714383042,107
-142.08800090085018,-156.20499351813308,-172.16561793807728,-193.0181338631166,107,-17,-216.390850083824,-243.26323191144198,-274.346496241523,-307.8473647767673,90
-347.10949281170633,-384.61019227264376,-423.70980635335786,-411.3003768537053,90,-23,-392.04591567825315,-380.0328933131973,-370.4375790872195,-361.03462437832746,67
